"TreeID","qLegalStatus","qSpecies","qAddress","SiteOrder","qSiteInfo","PlantType","qCaretaker","qCareAssistant","PlantDate","DBH","PlotSize","PermitNotes","XCoord","YCoord","Latitude","Longitude","Location"
"267369","Section 806 (d)","Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman'","4 Aquavista Way","4","Sidewalk: Property side : Cutout","Tree","Private",,"2022 Apr 04 12:00:00 AM","3","3x6","Permit Number 785221","5997991.28842","2101832.89072","37.75111717418","-122.4498035084","(37.75111717417543, -122.44980350839948)"
"267368","Section 806 (d)","Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman'","4 Aquavista Way","3","Sidewalk: Property side : Cutout","Tree","Private",,"2022 Apr 04 12:00:00 AM","3","3x6","Permit Number 785221","5997991.28842","2101832.89072","37.75111717418","-122.4498035084","(37.75111717417543, -122.44980350839948)"
"267367","Section 806 (d)","Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman'","4 Aquavista Way","2","Sidewalk: Property side : Cutout","Tree","Private",,"2022 Apr 04 12:00:00 AM","3","3x6","Permit Number 785221","5997991.28842","2101832.89072","37.75111717418","-122.4498035084","(37.75111717417543, -122.44980350839948)"
"267370","DPW Maintained","Lophostemon confertus :: Brisbane Box","3830 03rd St","2","Sidewalk: Curb side : Cutout","Tree","DPW",,"2022 Apr 05 12:00:00 AM","3","3x3",,"6015726.1538","2098241.4544","37.7422545775","-122.38822332323","(37.74225457750065, -122.38822332323026)"
"38507","DPW Maintained","Olea europaea :: Olive Tree","942 Union St","1","Sidewalk: Curb side : Cutout","Tree","DPW","Private","2022 Apr 09 12:00:00 AM","3",,"Permit Number 40498","6008439.01142","2119343.27599","37.79978877159","-122.41491327036","(37.79978877159484, -122.41491327035776)"
"55880","DPW Maintained","Magnolia grandiflora 'D.D. Blanchard' :: D.D. Blanchard Southern Magnolia","3215 Broderick St","1","Sidewalk: Curb side : Cutout","Tree","DPW","Private","2022 Apr 09 12:00:00 AM","3",,"Permit Number 11934","5999850.98394","2119596.03102","37.79999645833","-122.44464910557","(37.7999964583256, -122.44464910556579)"
"481","DPW Maintained","Ginkgo biloba :: Maidenhair Tree","2700 24th St","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2022 Apr 10 12:00:00 AM","3","3x3",,"6010503.8335","2102264.9476","37.75301146756","-122.40656405025","(37.75301146755517, -122.40656405024866)"
"31767","DPW Maintained","Tristaniopsis laurina :: Swamp Myrtle","1850 Ulloa St","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2022 Apr 11 12:00:00 AM","3",,"Permit Number 792394","5990299.8313","2098399.3806","37.74124658311","-122.47615033552","(37.74124658310528, -122.47615033552201)"
"184544","Permitted Site","Tree :: Tree","3425 Moraga St","1","Sidewalk: Curb side : Yard","Tree","Private",,"2022 Apr 12 12:00:00 AM","3","Width 0ft","Permit Number 789346","5983632.4928","2103556.7404","37.75501839084","-122.49958432695","(37.755018390843915, -122.49958432694916)"
"268420","Significant Tree","Magnolia spp :: Magnolia","741 03rd Ave","2","Sidewalk: Property side : Yard","Tree","Private",,"2022 Apr 12 12:00:00 AM","3",,,"5995027.35321","2110556.2087","37.77489912261","-122.46068512748","(37.77489912260724, -122.46068512747652)"
"210489","Permitted Site","Tristaniopsis laurina :: Swamp Myrtle","151 Merced Ave","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Apr 12 12:00:00 AM","3","Width 4ft","Permit Number 789340","5994457.51249","2099364.5681","37.74413696517","-122.46184462423","(37.74413696516572, -122.46184462423271)"
"183515","DPW Maintained","Tree(s) ::","2562 26th Ave","1","Sidewalk: Curb side : Yard","Tree","Private",,"2022 Apr 12 12:00:00 AM","3","Width 0ft","Permit Number 789213","5988336.7554","2097879.9474","37.73970632545","-122.48289981396","(37.73970632545136, -122.48289981395615)"
"210488","Permitted Site","Tristaniopsis laurina :: Swamp Myrtle","151 Merced Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Apr 12 12:00:00 AM","3","Width 4ft","Permit Number 789340","5994442.89864","2099348.29317","37.74409143698","-122.46189397543","(37.74409143698465, -122.4618939754336)"
"267122","Undocumented","Quercus tomentella :: Island oak","728 Masonic Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Apr 14 12:00:00 AM","3","3x3",,"5999275","2110275","37.7743704633","-122.44597144395","(37.77437046329798, -122.44597144395296)"
"141699","DPW Maintained","Tristaniopsis laurina :: Swamp Myrtle","146 Stanyan Blvd","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Apr 14 12:00:00 AM","3","Width 0ft",,"5996583","2111985","37.77891158831","-122.45540713272","(37.77891158830997, -122.4554071327202)"
"167017","Section 806 (d)","Syagrus romanzoffianum :: Queen Palm","3882 19th St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Apr 15 12:00:00 AM","3","Width 3ft","Permit Number 774107","6003808.39927","2104818.85969","37.7596470473","-122.42990030317","(37.759647047302636, -122.42990030316554)"
"99111","DPW Maintained","Quercus suber :: Cork Oak","2105 Divisadero St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Apr 19 12:00:00 AM","3",,,"6000887.06837","2115666.65288","37.78926648422","-122.44078184902","(37.7892664842201, -122.44078184902368)"
"146090","DPW Maintained","Quercus suber :: Cork Oak","2942 Webster St","1","Sidewalk: Curb side : Cutout","Tree","DPW","Private","2022 Apr 19 12:00:00 AM","3","Width 3ft",,"6002941.22001","2118782.14692","37.79793759811","-122.43389751716","(37.7979375981102, -122.43389751716016)"
"225433","DPW Maintained","Magnolia grandiflora :: Southern Magnolia","4402 18th St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Apr 19 12:00:00 AM","3","pl",,"6001350.06215","2105270.44093","37.76074745506","-122.43843480192","(37.760747455056986, -122.4384348019235)"
"99113","DPW Maintained","Quercus tomentella :: Island oak","2105 Divisadero St","2","Sidewalk: Curb side : Cutout","Tree","DPW","Private","2022 Apr 19 12:00:00 AM","3",,,"6000888.78727","2115636.76287","37.7891845119","-122.4407737569","(37.78918451189843, -122.44077375690284)"
"934","DPW Maintained","Tristaniopsis laurina :: Swamp Myrtle","1295 Alemany Blvd","1","Sidewalk: Curb side : Cutout","Tree","DPW","Conservation Corps","2022 Apr 19 12:00:00 AM","20","3X6",,"6002685.65968","2093990.26069","37.72985059863","-122.43300963811","(37.729850598626804, -122.43300963810975)"
"231043","DPW Maintained","Maytenus boaria :: Mayten","936 Noe St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Apr 20 12:00:00 AM","3","Width 3ft","Permit Number 790388","6003095.38558","2102814.37294","37.75410280061","-122.43222310633","(37.75410280060631, -122.43222310632791)"
"268479","Planning Code 138.1 required","Lophostemon confertus :: Brisbane Box","42 Otis St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Apr 21 12:00:00 AM","3",,,"6006910.23059","2109442.08101","37.7725164967","-122.41950059456","(37.77251649669736, -122.41950059455745)"
"241300","DPW Maintained","Lophostemon confertus :: Brisbane Box","793 South Van Ness Ave","3","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2022 Apr 21 12:00:00 AM","3","Width 3ft",,"6007560.00542","2105104.33275","37.76064263276","-122.41694556009","(37.76064263276362, -122.41694556009466)"
"241299","DPW Maintained","Lophostemon confertus :: Brisbane Box","793 South Van Ness Ave","2","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2022 Apr 21 12:00:00 AM","3","Width 3ft",,"6007561.10393","2105083.16851","37.76058458244","-122.41694026129","(37.76058458244356, -122.41694026128744)"
"268467","DPW Maintained","Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia","3230 19th St","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2022 Apr 21 12:00:00 AM","3","3x3",,"6008009","2105030","37.76046377817","-122.41538742384","(37.76046377817017, -122.41538742384425)"
"268468","DPW Maintained","Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia","3230 19th St","2","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2022 Apr 21 12:00:00 AM","3","3x3",,"6008009","2105030","37.76046377817","-122.41538742384","(37.76046377817017, -122.41538742384425)"
"268470","DPW Maintained","Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia","3230 19th St","4","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2022 Apr 21 12:00:00 AM","3","3x3",,"6008009","2105030","37.76046377817","-122.41538742384","(37.76046377817017, -122.41538742384425)"
"268469","DPW Maintained","Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia","3230 19th St","3","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2022 Apr 21 12:00:00 AM","3","3x3",,"6008009","2105030","37.76046377817","-122.41538742384","(37.76046377817017, -122.41538742384425)"
"241298","DPW Maintained","Lophostemon confertus :: Brisbane Box","793 South Van Ness Ave","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2022 Apr 21 12:00:00 AM","3","Width 3ft",,"6007561.5863","2105063.97813","37.76053191723","-122.41693723329","(37.76053191722802, -122.41693723329365)"
"144619","DPW Maintained","Geijera parviflora :: Australian Willow","342 24th Ave","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2022 Apr 23 12:00:00 AM","3","Width 3ft",,"5988411.48716","2113672.98741","37.78307406466","-122.48379910515","(37.78307406465993, -122.48379910514936)"
"261195","DPW Maintained","Prunus cerasifera :: Cherry Plum","600X Benton Ave","4","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Apr 28 12:00:00 AM","3","3x3",,"6007231","2095349","37.73383817486","-122.41739208738","(37.73383817485631, -122.41739208737616)"
"134345","DPW Maintained","Platanus x hispanica :: Sycamore: London Plane","1028 Market St","4","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Apr 29 12:00:00 AM","3","Width 4ft",,"6009407.55815","2112741.87433","37.78171729887","-122.41109517792","(37.7817172988652, -122.41109517791773)"
"13887","DPW Maintained","Platanus x hispanica :: Sycamore: London Plane","1028 Market St","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2022 Apr 29 12:00:00 AM","3","4x4",,"6009423.70824","2112763.96692","37.78177886553","-122.41104086694","(37.781778865529105, -122.41104086694288)"
"134346","DPW Maintained","Platanus x hispanica :: Sycamore: London Plane","1028 Market St","5","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Apr 29 12:00:00 AM","3","Width 4ft",,"6009374.43477","2112729.62877","37.78168181789","-122.41120890437","(37.781681817893755, -122.41120890437425)"
"103939","DPW Maintained","Pittosporum undulatum :: Victorian Box","2300 Mason St","3","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2022 May 07 07:27:00 AM","3",,,"6008915.3132","2121187.3941","37.80487901204","-122.41339557218","(37.80487901204085, -122.41339557217866)"
"268563","Section 806 (d)","Arbutus 'Marina' :: Hybrid Strawberry Tree","1979 Funston Ave","1","Sidewalk: Property side : Yard","Tree","Private",,"2022 May 09 12:00:00 AM","3","3x9","Permit Number 787820","5992334.47095","2101957.54976","37.75113417847","-122.46937427085","(37.75113417846898, -122.46937427084714)"
"268564","Section 806 (d)","Arbutus 'Marina' :: Hybrid Strawberry Tree","1979 Funston Ave","2","Sidewalk: Property side : Yard","Tree","Private",,"2022 May 09 12:00:00 AM","3","3x9","Permit Number 787820","5992334.47095","2101957.54976","37.75113417847","-122.46937427085","(37.75113417846898, -122.46937427084714)"
"268573","Planning Code 138.1 required","Lophostemon confertus :: Brisbane Box","201 Myrtle St","10","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 3ft",,"6006385.33785","2114053.27175","37.78514812883","-122.42164382442","(37.78514812882714, -122.42164382441669)"
"268572","Planning Code 138.1 required","Lophostemon confertus :: Brisbane Box","201 Myrtle St","9","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 3ft",,"6006385.33785","2114053.27175","37.78514812883","-122.42164382442","(37.78514812882714, -122.42164382441669)"
"249536","Planning Code 138.1 required","Lophostemon confertus :: Brisbane Box","201 Myrtle St","5","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 3ft",,"6006331.73852","2114045.88325","37.7851248193","-122.42182873671","(37.78512481930235, -122.42182873670792)"
"249533","Planning Code 138.1 required","Lophostemon confertus :: Brisbane Box","201 Myrtle St","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 3ft",,"6006226.92854","2114031.46887","37.78507932978","-122.42219032262","(37.785079329780025, -122.42219032261961)"
"249532","Planning Code 138.1 required","Lophostemon confertus :: Brisbane Box","201 Myrtle St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 3ft",,"6006202.66878","2114026.79682","37.7850651331","-122.42227392183","(37.78506513309537, -122.42227392182835)"
"249539","Planning Code 138.1 required","Lophostemon confertus :: Brisbane Box","201 Myrtle St","8","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 3ft",,"6006385.33785","2114053.27175","37.78514812883","-122.42164382442","(37.78514812882714, -122.42164382441669)"
"249534","Planning Code 138.1 required","Lophostemon confertus :: Brisbane Box","201 Myrtle St","3","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 3ft",,"6006252.35701","2114034.72493","37.78508970436","-122.42210257937","(37.785089704362655, -122.42210257937258)"
"249535","Planning Code 138.1 required","Lophostemon confertus :: Brisbane Box","201 Myrtle St","4","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 3ft",,"6006279.61488","2114039.53426","37.78510444695","-122.42200861732","(37.78510444695374, -122.42200861732158)"
"249537","Planning Code 138.1 required","Lophostemon confertus :: Brisbane Box","201 Myrtle St","6","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 3ft",,"6006345.87488","2114047.32097","37.78512956412","-122.4217799314","(37.7851295641198, -122.42177993139626)"
"268574","Planning Code 138.1 required","Lophostemon confertus :: Brisbane Box","201 Myrtle St","11","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 3ft",,"6006385.33785","2114053.27175","37.78514812883","-122.42164382442","(37.78514812882714, -122.42164382441669)"
"268575","Planning Code 138.1 required","Platanus x hispanica :: Sycamore: London Plane","1000 Ofarrell St","8","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 4ft",,"6006224.98913","2113896.28782","37.78470804649","-122.42218742503","(37.78470804648579, -122.42218742503474)"
"156462","DPW Maintained","Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless","169 Crescent Ave","1","Sidewalk: Curb side : Cutout","Tree","Private","DPW","2022 May 10 12:00:00 AM","3","Width 3ft",,"6006180.40078","2095854.79361","37.73516780515","-122.42106023187","(37.735167805154354, -122.421060231867)"
"249589","Planning Code 138.1 required","Platanus x hispanica :: Sycamore: London Plane","1000 Ofarrell St","3","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 4ft",,"6006343.5002","2113909.63669","37.78475138302","-122.42177836389","(37.78475138301853, -122.42177836388774)"
"249591","Planning Code 138.1 required","Platanus x hispanica :: Sycamore: London Plane","1000 Ofarrell St","5","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 4ft",,"6006303.77672","2113904.77053","37.78473578156","-122.42191544846","(37.784735781562695, -122.42191544845942)"
"249593","Planning Code 138.1 required","Platanus x hispanica :: Sycamore: London Plane","1000 Ofarrell St","7","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 4ft",,"6006224.98913","2113896.28782","37.78470804649","-122.42218742503","(37.78470804648579, -122.42218742503474)"
"249590","Planning Code 138.1 required","Platanus x hispanica :: Sycamore: London Plane","1000 Ofarrell St","4","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 4ft",,"6006325.70452","2113907.47691","37.78474444924","-122.4218397777","(37.784744449238886, -122.42183977770362)"
"249592","Planning Code 138.1 required","Platanus x hispanica :: Sycamore: London Plane","1000 Ofarrell St","6","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 4ft",,"6006270.40952","2113900.7211","37.78472278098","-122.42203060036","(37.78472278098124, -122.4220306003557)"
"249588","Planning Code 138.1 required","Platanus x hispanica :: Sycamore: London Plane","1000 Ofarrell St","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 4ft",,"6006365.11773","2113912.66488","37.78476091672","-122.4217037894","(37.784760916721794, -122.42170378939907)"
"268576","Planning Code 138.1 required","Platanus x hispanica :: Sycamore: London Plane","1000 Ofarrell St","9","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 4ft",,"6006224.98913","2113896.28782","37.78470804649","-122.42218742503","(37.78470804648579, -122.42218742503474)"
"249538","Planning Code 138.1 required","Afrocarpus gracilior :: Fern Pine","201 Myrtle St","7","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 3ft",,"6006360.10871","2114050.01147","37.78513775424","-122.42173087788","(37.78513775423929, -122.42173087787623)"
"249587","Planning Code 138.1 required","Platanus x hispanica :: Sycamore: London Plane","1000 Ofarrell St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 May 10 12:00:00 AM","3","Width 4ft",,"6006408.39813","2113920.93025","37.78478605189","-122.42155464044","(37.784786051887295, -122.42155464044359)"
